/Users/joe-caozhi/Library/Python/3.9/lib/python/site-packages/gymnasium/envs/registration.py:519: DeprecationWarning: [33mWARN: The environment Walker2d-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(

======================================================================
  Multi-Seed Statistical Power Experiment
  Mode: quick | n_seeds=10
  Envs: ['Walker2d-v4', 'HalfCheetah-v4']
  Algorithms: ['Standard_PPO', 'HCGAE_Imp12', 'HCGAE_Imp12_SCR']
  Total runs: 60
  Estimated time: ~5 min (5 min/run)
======================================================================

  [1/60] SKIP Walker2d-v4 Standard_PPO seed=1
  [2/60] SKIP Walker2d-v4 Standard_PPO seed=2
  [3/60] SKIP Walker2d-v4 Standard_PPO seed=3
  [4/60] SKIP Walker2d-v4 Standard_PPO seed=4
  [5/60] SKIP Walker2d-v4 Standard_PPO seed=5
  [6/60] SKIP Walker2d-v4 Standard_PPO seed=6
  [7/60] SKIP Walker2d-v4 Standard_PPO seed=7
  [8/60] SKIP Walker2d-v4 Standard_PPO seed=8
  [9/60] SKIP Walker2d-v4 Standard_PPO seed=9
  [10/60] SKIP Walker2d-v4 Standard_PPO seed=10
  [11/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=1
  [12/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=2
  [13/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=3
  [14/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=4
  [15/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=5
  [16/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=6
  [17/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=7
  [18/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=8

  [19/60] Walker2d-v4 | HCGAE_Imp12 | seed=9
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   61440/300000 [████░░░░░░░░░░░░░░░░]  20.5% | Eval=  277.5 Rec= 272.3 | VL=31.648 EV=+0.935 | ᾱ=0.089(±0.067) αmax=0.24 | c_mc=0.26 | bias=+6.318 var=39.125 SNR=0.185 | scr=0.254 ΔV=2.172 err_μ=11.971 err_ema=13.481 | δ:μ=-0.099 σ=4.901 r1=-0.33 | KL=0.0103 clip=0.16 |  2745fps    22s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   63488/300000 [████░░░░░░░░░░░░░░░░]  21.2% | Eval=  277.5 Rec= 296.8 | VL=14.168 EV=+0.926 | ᾱ=0.103(±0.082) αmax=0.23 | c_mc=0.25 | bias=-4.134 var=30.498 SNR=0.159 | scr=0.308 ΔV=1.489 err_μ=9.243 err_ema=13.269 | δ:μ=+0.072 σ=5.132 r1=-0.37 | KL=0.0139 clip=0.20 |  2751fps    23s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   71680/300000 [████░░░░░░░░░░░░░░░░]  23.9% | Eval=  299.6 Rec= 299.1 | VL=5.825 EV=+0.979 | ᾱ=0.092(±0.073) αmax=0.20 | c_mc=0.18 | bias=-0.680 var=10.311 SNR=0.064 | scr=0.198 ΔV=0.847 err_μ=6.065 err_ema=12.167 | δ:μ=+0.021 σ=2.527 r1=-0.28 | KL=0.0118 clip=0.17 |  2722fps    26s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   73728/300000 [████░░░░░░░░░░░░░░░░]  24.6% | Eval=  299.6 Rec= 292.2 | VL=3.189 EV=+0.988 | ᾱ=0.094(±0.075) αmax=0.20 | c_mc=0.16 | bias=-2.449 var=6.891 SNR=0.244 | scr=0.149 ΔV=0.679 err_μ=4.844 err_ema=11.801 | δ:μ=+0.062 σ=2.668 r1=-0.30 | KL=0.0126 clip=0.20 |  2727fps    27s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   81920/300000 [█████░░░░░░░░░░░░░░░]  27.3% | Eval=  322.7 Rec= 282.8 | VL=2.976 EV=+0.992 | ᾱ=0.093(±0.076) αmax=0.20 | c_mc=0.11 | bias=-0.309 var=5.212 SNR=0.063 | scr=0.126 ΔV=0.574 err_μ=4.000 err_ema=10.578 | δ:μ=+0.015 σ=2.240 r1=-0.36 | KL=0.0127 clip=0.19 |  2710fps    30s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   83968/300000 [█████░░░░░░░░░░░░░░░]  28.0% | Eval=  322.7 Rec= 287.9 | VL=5.030 EV=+0.986 | ᾱ=0.079(±0.060) αmax=0.20 | c_mc=0.10 | bias=-3.644 var=8.565 SNR=0.255 | scr=0.179 ΔV=0.842 err_μ=5.936 err_ema=10.346 | δ:μ=+0.058 σ=1.924 r1=-0.31 | KL=0.0131 clip=0.19 |  2713fps    31s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   92160/300000 [██████░░░░░░░░░░░░░░]  30.7% | Eval=  366.4 Rec= 278.3 | VL=5.004 EV=+0.976 | ᾱ=0.072(±0.054) αmax=0.19 | c_mc=0.10 | bias=+7.041 var=18.395 SNR=0.263 | scr=0.218 ΔV=1.409 err_μ=9.253 err_ema=10.062 | δ:μ=-0.083 σ=2.797 r1=-0.28 | KL=0.0127 clip=0.19 |  2710fps    34s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]   94208/300000 [██████░░░░░░░░░░░░░░]  31.4% | Eval=  366.4 Rec= 297.5 | VL=5.960 EV=+0.983 | ᾱ=0.088(±0.069) αmax=0.19 | c_mc=0.10 | bias=-7.074 var=11.089 SNR=0.415 | scr=0.259 ΔV=1.167 err_μ=8.855 err_ema=10.001 | δ:μ=+0.103 σ=2.180 r1=-0.34 | KL=0.0133 clip=0.19 |  2713fps    35s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  102400/300000 [██████░░░░░░░░░░░░░░]  34.1% | Eval=  380.5 Rec= 323.7 | VL=5.048 EV=+0.987 | ᾱ=0.085(±0.070) αmax=0.19 | c_mc=0.10 | bias=-5.105 var=8.327 SNR=0.356 | scr=0.207 ΔV=0.959 err_μ=7.094 err_ema=9.618 | δ:μ=+0.071 σ=2.334 r1=-0.35 | KL=0.0129 clip=0.18 |  2708fps    38s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  104448/300000 [██████░░░░░░░░░░░░░░]  34.8% | Eval=  380.5 Rec= 318.2 | VL=7.744 EV=+0.979 | ᾱ=0.081(±0.070) αmax=0.19 | c_mc=0.10 | bias=-3.387 var=12.266 SNR=0.212 | scr=0.249 ΔV=1.152 err_μ=8.520 err_ema=9.563 | δ:μ=+0.048 σ=2.205 r1=-0.29 | KL=0.0131 clip=0.19 |  2710fps    39s
