  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   61440/300000 [████░░░░░░░░░░░░░░░░]  20.5% | Eval=  278.2 Rec= 283.5 | VL=4.353 EV=+0.981 | ᾱ=0.039(±0.031) αmax=0.09 | c_mc=0.26 | bias=-3.224 var=12.246 SNR=0.268 | SCR=0.384(×0.38) ΔV=0.327 err_μ=5.173 err_ema=12.138 | δ:μ=+0.059 σ=3.324 r1=-0.22 | KL=0.0108 clip=0.16 |  2085fps    29s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   63488/300000 [████░░░░░░░░░░░░░░░░]  21.2% | Eval=  278.2 Rec= 281.9 | VL=4.692 EV=+0.986 | ᾱ=0.038(±0.030) αmax=0.08 | c_mc=0.23 | bias=-0.652 var=8.083 SNR=0.090 | SCR=0.364(×0.36) ΔV=0.320 err_μ=5.655 err_ema=11.814 | δ:μ=+0.015 σ=2.231 r1=-0.30 | KL=0.0119 clip=0.17 |  2087fps    30s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   71680/300000 [████░░░░░░░░░░░░░░░░]  23.9% | Eval=  339.7 Rec= 296.5 | VL=4.587 EV=+0.984 | ᾱ=0.028(±0.022) αmax=0.06 | c_mc=0.16 | bias=-0.286 var=12.072 SNR=0.039 | SCR=0.305(×0.31) ΔV=0.224 err_μ=5.124 err_ema=10.851 | δ:μ=+0.002 σ=3.085 r1=-0.32 | KL=0.0116 clip=0.18 |  2081fps    34s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   73728/300000 [████░░░░░░░░░░░░░░░░]  24.6% | Eval=  339.7 Rec= 293.1 | VL=5.613 EV=+0.980 | ᾱ=0.027(±0.022) αmax=0.06 | c_mc=0.15 | bias=+0.335 var=13.888 SNR=0.049 | SCR=0.295(×0.29) ΔV=0.269 err_μ=6.334 err_ema=10.625 | δ:μ=-0.010 σ=2.508 r1=-0.29 | KL=0.0124 clip=0.19 |  2078fps    35s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   81920/300000 [█████░░░░░░░░░░░░░░░]  27.3% | Eval=  336.7 Rec= 284.2 | VL=7.410 EV=+0.959 | ᾱ=0.020(±0.015) αmax=0.05 | c_mc=0.11 | bias=+3.417 var=34.618 SNR=0.092 | SCR=0.273(×0.27) ΔV=0.504 err_μ=12.428 err_ema=10.306 | δ:μ=-0.037 σ=2.418 r1=-0.28 | KL=0.0122 clip=0.18 |  2089fps    39s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   83968/300000 [█████░░░░░░░░░░░░░░░]  28.0% | Eval=  336.7 Rec= 292.7 | VL=7.913 EV=+0.977 | ᾱ=0.020(±0.015) αmax=0.05 | c_mc=0.10 | bias=-3.114 var=19.359 SNR=0.190 | SCR=0.263(×0.26) ΔV=0.205 err_μ=5.528 err_ema=10.067 | δ:μ=+0.046 σ=2.850 r1=-0.28 | KL=0.0119 clip=0.17 |  2096fps    40s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   92160/300000 [██████░░░░░░░░░░░░░░]  30.7% | Eval=  362.6 Rec= 289.8 | VL=7.284 EV=+0.983 | ᾱ=0.021(±0.017) αmax=0.05 | c_mc=0.10 | bias=+0.278 var=14.950 SNR=0.016 | SCR=0.244(×0.24) ΔV=0.257 err_μ=7.657 err_ema=9.501 | δ:μ=+0.006 σ=2.220 r1=-0.26 | KL=0.0124 clip=0.17 |  2068fps    45s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]   94208/300000 [██████░░░░░░░░░░░░░░]  31.4% | Eval=  362.6 Rec= 309.1 | VL=5.490 EV=+0.985 | ᾱ=0.021(±0.017) αmax=0.05 | c_mc=0.10 | bias=-6.680 var=13.038 SNR=0.409 | SCR=0.243(×0.24) ΔV=0.283 err_μ=8.528 err_ema=9.453 | δ:μ=+0.093 σ=1.999 r1=-0.25 | KL=0.0148 clip=0.23 |  2069fps    46s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  102400/300000 [██████░░░░░░░░░░░░░░]  34.1% | Eval=  360.8 Rec= 308.9 | VL=6.678 EV=+0.984 | ᾱ=0.021(±0.017) αmax=0.04 | c_mc=0.10 | bias=-5.757 var=17.111 SNR=0.359 | SCR=0.234(×0.23) ΔV=0.252 err_μ=8.367 err_ema=9.156 | δ:μ=+0.092 σ=2.600 r1=-0.30 | KL=0.0116 clip=0.17 |  2072fps    49s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  104448/300000 [██████░░░░░░░░░░░░░░]  34.8% | Eval=  360.8 Rec= 331.7 | VL=7.128 EV=+0.984 | ᾱ=0.019(±0.016) αmax=0.04 | c_mc=0.10 | bias=-3.720 var=15.514 SNR=0.208 | SCR=0.232(×0.23) ΔV=0.255 err_μ=8.069 err_ema=9.102 | δ:μ=+0.051 σ=2.270 r1=-0.27 | KL=0.0128 clip=0.18 |  2073fps    50s
